Date,Location,Check_Ave,Sales,Item_Count
5/15/2018,Cellar,0,0,0
5/16/2018,Post Office,94.02,939.52,11
5/16/2018,8:15,4.75,297.07,123
5/16/2018,ETC,6.03,403.82,143
5/16/2018,Tylers,7.25,"1,953.32",563
5/16/2018,Cellar,0,0,0
5/17/2018,Tylers,7.16,"1,865.30",581
5/17/2018,8:15,3.45,29.47,15
5/17/2018,Cellar,0,0,
5/17/2018,ETC,6.74,691.04,223
5/17/2018,Post Office,10.15,131.87,16
5/18/2018,Post Office,8.25,98.83,14
5/18/2018,8:15,4.78,231.19,90
5/18/2018,Tylers,7.84,"1,396.90",407
5/18/2018,ETC,6.16,507.4,181
5/19/2018,Tylers,9.83,671.85,189
5/19/2018,ETC,11.94,653.37,195
5/20/2018,Tylers,7.93,693.76,185
5/20/2018,ETC,20.4,"1,591.28",412
5/21/2018,Passport,7.47,702.96,221
5/21/2018,ETC,8.62,"1,682.68",477
5/21/2018,Tylers,6.56,762.8,214
5/21/2018,8:15,4.01,250.32,100
5/21/2018,Post Office,11.87,354.75,37
5/22/2018,8:15,4.56,304.86,120
5/22/2018,Post Office,8.44,168.7,21
5/22/2018,ETC,7.44,"1,188.01",374
5/22/2018,Passport,7.67,929.29,318
5/22/2018,Tylers,6.8,824.48,233
5/23/2018,Passport,7.22,862.34,310
5/23/2018,ETC,6.3,"1,068.04",346
5/23/2018,Tylers,7.12,840.6,247
5/23/2018,8:15,3.79,291.37,121
5/23/2018,Post Office,9.23,267.7,31
5/24/2018,Post Office,14.73,191.42,14
5/24/2018,8:15,4.54,225.23,87
5/24/2018,Tylers,7.78,636.64,174
5/24/2018,Passport,7.46,807.91,267
5/24/2018,ETC,7.65,"1,093.93",352
5/25/2018,ETC,7.01,"1,113.07",344
5/25/2018,Passport,6.57,759.35,271
5/25/2018,8:15,4.19,203.68,81
5/25/2018,Post Office,9.15,100.67,12
5/25/2018,Tylers,7.13,858.75,241
5/26/2018,ETC,9.29,646.82,177
5/27/2018,ETC,7.18,459.16,131
5/28/2018,Tylers,8.17,"1,402.19",338
5/29/2018,Post Office,19.68,334.49,17
5/29/2018,8:15,4.22,342.11,136
5/29/2018,Tylers,6.54,696.52,193
5/29/2018,ETC,8.1,"1,324.48",394
5/29/2018,Passport,6.73,946.65,345
5/30/2018,8:15,4.31,290.05,113
5/30/2018,Tylers,4.9,249.05,91
5/30/2018,Passport,6.5,428.19,159
5/30/2018,ETC,6.69,858.64,284
5/30/2018,Post Office,7.28,94.58,14
5/31/2018,Passport,6.83,"1,019.85",368
5/31/2018,Tylers,7.25,861.34,249
5/31/2018,8:15,4.19,377.16,144
5/31/2018,ETC,6.89,"1,237.80",404
5/31/2018,Post Office,8.87,115.32,13
6/1/2018,Passport,6.77,"1,088.08",368
6/1/2018,ETC,6.78,"1,040.82",337
6/1/2018,Tylers,7.08,781.82,231
6/1/2018,8:15,4.69,357.27,144
6/1/2018,Post Office,13.63,163.52,13
6/2/2018,ETC,6.92,771.17,243
6/3/2018,ETC,8.58,768.05,235
6/4/2018,Post Office,10.31,267.79,30
6/4/2018,8:15,3.4,293.45,110
6/4/2018,ETC,7.26,"1,335.29",431
6/4/2018,Tylers,6.92,715.02,193
6/4/2018,Dean's Den,0,0,
6/4/2018,Passport,7.47,"1,151.13",411
6/5/2018,ETC,7.25,"1,394.57",429
6/5/2018,Passport,6.96,894.43,327
6/5/2018,Tylers,7.29,851.49,241
6/5/2018,Post Office,111.77,"2,905.91",28
6/5/2018,8:15,4.14,248.05,97
6/6/2018,Post Office,14.36,172.28,14
6/6/2018,Passport,6.87,"1,088.20",401
6/6/2018,8:15,4.22,409.57,170
6/6/2018,Tylers,6.72,863.1,250
6/6/2018,ETC,6.18,"1,082.61",327
6/7/2018,Dean's Den,0,0,0
6/7/2018,ETC,6.93,"1,293.51",410
6/7/2018,Passport,7.38,"1,094.10",379
6/7/2018,8:15,4.51,282.12,101
6/7/2018,Post Office,14.9,238.14,21
6/7/2018,Tylers,6.66,886.85,251
6/8/2018,Post Office,10.23,193.37,97
6/8/2018,8:15,4.05,230.39,93
6/8/2018,ETC,6.7,"1,702.92",568
6/8/2018,Passport,6.48,949.82,348
6/8/2018,Concessions,5.71,914,278
6/8/2018,Dean's Den,17.74,269.6,20
6/8/2018,Tylers,6.92,804.06,235
6/9/2018,Lou's,0,0,
6/9/2018,Concessions,5.33,341,107
6/9/2018,ETC,8.88,828.61,264
6/10/2018,ETC,6.8,452.64,140
6/11/2018,Post Office,8.3,157.15,20
6/11/2018,Tylers,6.87,863.88,230
6/11/2018,8:15,4.21,345.24,133
6/11/2018,Passport,7.01,"1,000.74",359
6/11/2018,ETC,7.64,"1,599.53",494
6/12/2018,Passport,7.01,"1,046.75",369
6/12/2018,8:15,4.31,381.24,159
6/12/2018,Tylers,6.85,981.18,253
6/12/2018,Post Office,12.23,428.01,38
6/12/2018,ETC,6.08,"1,268.94",405
6/13/2018,Passport,7.1,"1,342.90",464
6/13/2018,ETC,6.75,"1,228.36",420
6/13/2018,Tylers,8.05,878.77,244
6/13/2018,8:15,4.59,432.1,165
6/13/2018,Post Office,13.76,398.93,33
6/14/2018,Tylers,7.06,863.29,244
6/14/2018,Passport,7.45,"1,298.85",459
6/14/2018,ETC,6.66,"1,303.02",440
6/14/2018,Post Office,19.93,318.78,17
6/14/2018,8:15,4.14,339.02,135
6/15/2018,Post Office,12.6,365.42,32
6/15/2018,Tylers,7.43,909.04,268
6/15/2018,8:15,4.49,311.31,119
6/15/2018,ETC,7.19,"1,181.82",384
6/15/2018,Passport,7.06,"1,044.61",385
6/16/2018,ETC,9.29,850.36,268
6/17/2018,ETC,8.15,801.72,261
6/18/2018,Post Office,21.45,514.72,27
6/18/2018,Passport,7.1,"1,160.39",383
6/18/2018,ETC,5.48,"1,209.26",407
6/18/2018,8:15,4.09,325.5,134
6/18/2018,Tylers,7.26,"1,019.62",290
6/19/2018,Post Office,7.84,133.23,18
6/19/2018,Passport,7.24,"1,002.63",339
6/19/2018,ETC,6.32,"1,321.27",436
6/19/2018,8:15,4.29,374.43,146
6/19/2018,Tylers,5.89,"1,003.76",309
6/20/2018,8:15,4.66,340.81,130
6/20/2018,Post Office,14.62,175.47,12
6/20/2018,ETC,7.87,"1,337.31",423
6/20/2018,Passport,7.69,"1,051.55",357
6/20/2018,Tylers,7.42,945.52,270
6/21/2018,Tylers,7.14,988.27,273
6/21/2018,8:15,4.43,363.78,141
6/21/2018,ETC,7.74,"1,475.45",504
6/21/2018,Passport,7.05,"1,368.07",501
6/21/2018,Post Office,6.62,125.21,20
6/22/2018,Post Office,10.09,100.9,10
6/22/2018,Tylers,7.18,795.84,247
6/22/2018,Passport,7.01,"1,055.29",395
6/22/2018,8:15,4.23,214.25,84
6/22/2018,ETC,7.4,"2,051.27",697
6/23/2018,ETC,6.79,856.82,286
6/24/2018,ETC,9.16,864.01,252
6/24/2018,Concessions,12.94,207,59
6/25/2018,Passport,7.59,912.58,313
6/25/2018,ETC,7.91,"1,202.68",380
6/25/2018,8:15,5.3,327.27,147
6/25/2018,Tylers,6.91,824.1,244
6/25/2018,Post Office,5.5,115.43,21
6/26/2018,Post Office,8.92,178.33,25
6/26/2018,Tylers,6.94,"1,126.85",327
6/26/2018,8:15,4.09,289.19,114
6/26/2018,ETC,7.98,"1,743.75",529
6/26/2018,Passport,7.94,884.58,327
6/27/2018,ETC,7.49,"1,549.37",497
6/27/2018,Post Office,16.25,178.73,11
6/27/2018,Tylers,7.41,978.21,289
6/27/2018,8:15,4.4,350.06,145
6/27/2018,Passport,8.11,915.91,293
6/28/2018,Post Office,29.83,477.32,15
6/28/2018,Tylers,6.87,852.82,260
6/28/2018,8:15,4.19,290.53,118
6/28/2018,Passport,7.55,"1,144.39",429
6/28/2018,ETC,6.78,"1,205.09",400
6/29/2018,ETC,0,0,
6/29/2018,Post Office,7,125.75,18
6/29/2018,Passport,7.96,984.58,357
6/29/2018,Tylers,7.7,"1,081.96",323
6/29/2018,8:15,4.38,333.02,132
6/30/2018,ETC,9.77,894.58,266
7/1/2018,ETC,9.63,633.46,179
7/2/2018,8:15,4.23,312.95,135
7/2/2018,Tylers,5.86,902.8,285
7/2/2018,ETC,8.1,"1,754.89",565
7/2/2018,Passport,7.76,998.23,345
7/2/2018,Post Office,15.66,313,20
7/3/2018,8:15,4.23,342.42,136
7/3/2018,Post Office,38.25,650.2,17
7/3/2018,Passport,6.59,687.94,273
7/3/2018,ETC,8.25,"2,066.14",676
7/3/2018,Tylers,6.63,"1,001.31",308
7/5/2018,Post Office,14.14,226.06,17
7/5/2018,Passport,7.68,914.5,329
7/5/2018,Tylers,6.87,839.86,249
7/5/2018,8:15,4.21,329.81,135
7/5/2018,ETC,6.9,"1,514.21",513
7/6/2018,Passport,7.6,931.23,316
7/6/2018,ETC,7.95,"1,326.13",459
7/6/2018,Tylers,7.6,880,265
7/6/2018,8:15,4.68,351.25,138
7/6/2018,Post Office,7.45,111.59,18
7/7/2018,ETC,8.03,749.8,214
7/8/2018,ETC,8.49,601.42,186
7/9/2018,Post Office,6.68,139.75,24
7/9/2018,Tylers,7.79,"1,076.15",301
7/9/2018,8:15,4.64,362.27,143
7/9/2018,ETC,7.98,"1,431.51",440
7/9/2018,Passport,7.32,"1,044.33",365
7/10/2018,ETC,6.17,"1,081.42",360
7/10/2018,Post Office,13.03,194.71,15
7/10/2018,Tylers,6.98,"1,002.43",297
7/10/2018,8:15,4.35,383.54,152
7/10/2018,Passport,8.06,930.8,322
7/11/2018,Post Office,10.03,160.52,18
7/11/2018,Tylers,7.69,"1,265.76",346
7/11/2018,Passport,7.05,786.66,288
7/11/2018,8:15,4.39,396.66,160
7/11/2018,ETC,6.82,"1,235.23",403
7/12/2018,Post Office,18.38,220.53,12
7/12/2018,Passport,7.68,"1,084.39",378
7/12/2018,ETC,8.26,"1,501.85",488
7/12/2018,8:15,4.39,377.14,143
7/12/2018,Tylers,7.18,"1,075.15",301
7/13/2018,8:15,4.86,268.9,98
7/13/2018,ETC,10.12,"1,852.05",539
7/13/2018,Passport,7.05,765.37,276
7/13/2018,Tylers,8.01,"1,025.95",302
7/13/2018,Post Office,27.92,446.7,17
7/14/2018,ETC,11.91,"1,017.11",271
7/15/2018,ETC,11.4,667.83,198
7/16/2018,Post Office,15.43,370.23,24
7/16/2018,8:15,4.26,341.95,139
7/16/2018,Passport,7.54,"1,122.15",358
7/16/2018,ETC,9.19,"1,759.68",507
7/16/2018,Tylers,6.57,"1,077.95",326
7/17/2018,ETC,9.03,"1,507.12",516
7/17/2018,Passport,7.84,897.97,299
7/17/2018,8:15,4.43,264.68,115
7/17/2018,Tylers,7.75,"1,075.62",297
7/17/2018,Post Office,11.96,155.34,13
7/18/2018,Post Office,6.31,113.48,18
7/18/2018,Passport,7.92,"1,028.02",365
7/18/2018,Tylers,7.72,"1,113.24",311
7/18/2018,ETC,6.66,"1,081.86",365
7/18/2018,8:15,4.16,302.12,122
7/19/2018,ETC,5.27,"1,039.88",370
7/19/2018,Passport,7.86,"1,156.18",406
7/19/2018,Tylers,6.49,931.37,267
7/19/2018,8:15,4.47,313.15,127
7/19/2018,Post Office,9.16,137.32,15
7/20/2018,Post Office,6.48,71.16,11
7/20/2018,8:15,4.51,355.11,140
7/20/2018,Tylers,7.83,"1,079.80",325
7/20/2018,ETC,8.71,"1,642.16",537
7/20/2018,Passport,7.73,915.95,317
7/21/2018,ETC,7.71,711.53,223
7/22/2018,ETC,10.41,705.03,192
7/23/2018,Post Office,18,341.87,25
7/23/2018,ETC,8.92,"1,221.51",457
7/23/2018,8:15,5.46,399.85,154
7/23/2018,Tylers,8.08,"1,253.26",351
7/24/2018,Post Office,12.52,162.7,14
7/24/2018,Tylers,7.54,"1,225.67",353
7/24/2018,ETC,9.07,"1,179.17",340
7/24/2018,8:15,4.51,335.52,131
7/25/2018,Post Office,38.36,383.41,12
7/25/2018,8:15,5.2,396.15,150
7/25/2018,ETC,17.25,"3,181.81",854
7/25/2018,Tylers,7.97,"1,324.90",389
7/26/2018,Tylers,8.12,"1,702.56",471
7/26/2018,8:15,5.26,424.3,160
7/26/2018,ETC,21.95,"4,442.67",1129
7/26/2018,Post Office,7.54,142.6,24
7/27/2018,8:15,4.79,325.49,131
7/27/2018,Tylers,8.01,"1,204.66",345
7/27/2018,Post Office,7.91,86.99,11
7/27/2018,Concessions,0,0,0
7/27/2018,Passport,0,0,
7/27/2018,ETC,18.34,"5,547.76",1584
7/29/2018,ETC,3.13,9.16,4
7/30/2018,ETC,8.8,573.33,165
7/30/2018,Passport,8.39,637.8,198
7/30/2018,8:15,5.83,325.73,133
7/30/2018,Post Office,185.45,"2,967.19",16
7/31/2018,Post Office,13.09,170.23,14
7/31/2018,Passport,7.37,661.93,233
7/31/2018,8:15,5.45,335.13,124
7/31/2018,ETC,7.01,509.48,224
8/1/2018,ETC,15.24,"1,182.16",352
8/1/2018,Passport,8.52,860.62,300
8/1/2018,8:15,4.28,285.43,112
8/1/2018,Tylers,0,0,
8/1/2018,Post Office,18,197.76,11
8/2/2018,Post Office,18.76,262.62,24
8/2/2018,8:15,5.06,364.72,141
8/2/2018,Tylers,0,0,
8/2/2018,ETC,14.84,"1,443.03",372
8/2/2018,Passport,7.55,862.14,284
8/3/2018,ETC,15.59,574.71,161
8/3/2018,Post Office,17.38,86.89,6
8/3/2018,Passport,7,166.09,60
8/3/2018,8:15,5.17,96.12,38
8/6/2018,8:15,0,0,
8/6/2018,Tylers,6.37,656.25,207
8/6/2018,ETC,6.02,364.8,109
8/6/2018,Passport,7.43,558.7,180
8/6/2018,Post Office,59.97,"1,259.45",21
8/7/2018,Tylers,7.73,625.11,188
8/7/2018,Post Office,13.25,185.47,16
8/7/2018,Cellar,0,0,1
8/7/2018,ETC,11.11,646.23,158
8/7/2018,Passport,7.22,572.72,204
8/8/2018,Tylers,6.58,629.18,187
8/8/2018,ETC,7.49,588.65,198
8/8/2018,Cellar,0,0,
8/8/2018,Post Office,9.25,138.7,14
8/8/2018,Passport,7.01,607.81,206
8/9/2018,Post Office,23.83,405.08,17
8/9/2018,Passport,6.9,560.05,198
8/9/2018,Tylers,6.59,697.96,216
8/9/2018,ETC,6.49,396.02,156
8/10/2018,Passport,8.24,603.83,202
8/10/2018,ETC,12.49,"1,109.60",304
8/10/2018,Cellar,0,0,0
8/10/2018,Tylers,6.49,587,193
8/10/2018,Post Office,114.84,"1,377.96",15
8/13/2018,Post Office,6.42,89.87,13
8/13/2018,Tylers,7.54,536.5,165
8/13/2018,Passport,7.02,547.49,180
8/13/2018,8:15,4.43,206.55,80
8/13/2018,ETC,6.71,477.45,148
8/14/2018,ETC,5.21,349.41,112
8/14/2018,Passport,6.94,607.07,196
8/14/2018,8:15,6.6,277.9,105
8/14/2018,Tylers,0,0,
8/14/2018,Post Office,18.08,415.26,22
8/15/2018,Post Office,22.2,354.79,21
8/15/2018,Passport,7.17,648.17,240
8/15/2018,8:15,4.66,224.09,86
8/15/2018,Tylers,6.04,493.31,161
8/15/2018,ETC,5.75,436.02,141
8/16/2018,Concessions,0,0,
8/16/2018,Post Office,13.84,110.55,12
8/16/2018,Cellar,0,0,1
8/16/2018,Tylers,6.28,668.69,203
8/16/2018,ETC,5.55,548.84,175
8/16/2018,Passport,6.62,855.94,309
8/16/2018,8:15,4.62,237.31,87
8/17/2018,8:15,4.89,183.4,74
8/17/2018,ETC,6.42,427.49,149
8/17/2018,Passport,6.62,603.83,207
8/17/2018,Tylers,6.98,535.27,164
8/17/2018,Cellar,0,0,
8/17/2018,Post Office,5.95,71.39,13
8/18/2018,ETC,3.46,3.38,2
8/19/2018,Tylers,7.01,540.67,179
8/19/2018,Passport,0,0,
8/19/2018,ETC,5.38,307.99,103
8/20/2018,Post Office,37.4,860.29,22
8/20/2018,Tylers,6.62,639.87,192
8/20/2018,8:15,4.08,356.11,149
8/20/2018,Cellar,0,0,
8/20/2018,ETC,7.88,"1,375.82",345
8/20/2018,Passport,7.06,923.97,322
8/21/2018,Passport,6.81,964.52,347
8/21/2018,ETC,7.19,"1,950.32",495
8/21/2018,Tylers,6.47,774.64,239
8/21/2018,8:15,4.32,346.51,125
8/21/2018,Lou's,0,0,
8/21/2018,Post Office,14.1,225.54,16
8/22/2018,Lou's,0,0,
8/22/2018,Post Office,10.5,104.95,9
8/22/2018,Passport,7.48,"1,136.87",395
8/22/2018,ETC,9.26,"2,850.37",720
8/22/2018,8:15,4.46,347.17,136
8/22/2018,Tylers,7.44,"1,988.16",595
8/23/2018,ETC,7.72,"3,931.42",1104
8/23/2018,Passport,8.69,"2,056.48",664
8/23/2018,Tylers,8.4,"1,721.89",498
8/23/2018,Cellar,0,0,
8/23/2018,Lou's,0,0,
8/23/2018,Post Office,12.17,158.13,13
8/23/2018,8:15,4.25,614.76,252
8/24/2018,Post Office,14.82,221.79,16
8/24/2018,8:15,4.76,563.6,222
8/24/2018,ETC,7.59,"3,949.33",1098
8/24/2018,Passport,7.04,"1,276.20",454
8/24/2018,Lou's,0,0,
8/24/2018,Tylers,6.99,"1,243.60",335
8/25/2018,ETC,8.79,"7,211.67",1950
8/25/2018,8:15,0,0,
8/26/2018,Tylers,8.29,"2,398.53",561
8/26/2018,ETC,9.74,"9,800.32",2603
8/27/2018,Cellar,0,0,5
8/27/2018,Dean's Den,5.45,239.64,87
8/27/2018,ETC,7.89,"9,656.66",2800
8/27/2018,Passport,7.02,"4,587.76",1567
8/27/2018,8:15,4.06,"2,455.62",928
8/27/2018,Tylers,7.56,"4,789.71",1112
8/27/2018,Lou's,6.08,"2,968.06",954
8/27/2018,Post Office,9.03,340.08,43
8/28/2018,Post Office,8.29,305.54,37
8/28/2018,ETC,7.03,"7,741.27",2288
8/28/2018,Passport,7.14,"4,896.22",1600
8/28/2018,Lou's,6.07,"2,938.64",971
8/28/2018,8:15,3.82,"2,690.47",1065
8/28/2018,Cellar,0,0,
8/28/2018,Dean's Den,6.47,355.88,124
8/28/2018,Tylers,7.82,"5,467.26",1277
8/29/2018,Dean's Den,5.75,356.19,128
8/29/2018,Lou's,6.24,"3,181.90",996
8/29/2018,Post Office,9.18,273.94,30
8/29/2018,Concessions,0,0,
8/29/2018,Tylers,7.57,"5,443.22",1327
8/29/2018,Cellar,0,24.02,
8/29/2018,ETC,6.45,"7,360.34",2534
8/29/2018,8:15,4.24,"3,357.16",1284
8/29/2018,Passport,6.98,"5,038.26",1695
8/30/2018,8:15,3.89,"2,768.19",1086
8/30/2018,Tylers,7.79,"5,001.67",1211
8/30/2018,Concessions,6.5,26,7
8/30/2018,Cellar,34.24,376.66,57
8/30/2018,Passport,7.12,"4,861.95",1578
8/30/2018,ETC,6.85,"7,228.31",2126
8/30/2018,Lou's,5.73,"2,313.06",752
8/30/2018,Dean's Den,6.02,421.38,142
8/30/2018,Post Office,11.69,381.58,36
8/31/2018,Lou's,6.09,961.15,310
8/31/2018,Post Office,12.68,465.24,38
8/31/2018,8:15,4.21,"1,459.23",571
8/31/2018,Tylers,7.8,"4,098.23",966
8/31/2018,Cellar,13.54,"3,259.96",807
8/31/2018,Concessions,5.56,100,31
8/31/2018,ETC,6.85,"6,989.06",2101
8/31/2018,Passport,7.38,"4,044.11",1364
9/1/2018,Passport,8.76,"1,235.93",389
9/1/2018,8:15,4.17,"1,051.79",403
9/1/2018,Cellar,12.92,"4,301.69",1095
9/1/2018,ETC,7.87,"5,895.98",1612
9/2/2018,ETC,8.02,"8,110.51",2390
9/2/2018,Tylers,8.78,"2,796.03",572
9/2/2018,8:15,3.99,"3,036.16",1163
9/2/2018,Cellar,12.92,"3,680.79",901
9/2/2018,Dean's Den,5.8,382.63,119
9/3/2018,Passport,7.04,"4,914.85",1609
9/3/2018,Cellar,13.7,"2,786.41",710
9/3/2018,Tylers,7.96,"4,714.92",1081
9/3/2018,ETC,7.29,"9,052.11",2698
9/3/2018,Dean's Den,6.11,439.82,153
9/3/2018,Lou's,6.1,"3,092.87",1054
9/3/2018,8:15,4,"3,552.91",1347
9/4/2018,Post Office,7.12,345.31,51
9/4/2018,Tylers,7.67,"5,003.16",1147
9/4/2018,8:15,4.11,"3,879.46",1455
9/4/2018,ETC,6.59,"7,468.21",2260
9/4/2018,Lou's,6.09,"3,406.59",1141
9/4/2018,Passport,7.1,"5,124.21",1659
9/4/2018,Cellar,15.01,"2,600.90",644
9/4/2018,Dean's Den,5.95,701.56,223
9/5/2018,Cellar,13.76,"4,728.74",1012
9/5/2018,Passport,6.85,"5,153.09",1617
9/5/2018,Concessions,0,0,
9/5/2018,ETC,6.57,"8,042.00",2383
9/5/2018,Dean's Den,5.72,543.05,189
9/5/2018,Post Office,9.56,474.99,58
9/5/2018,8:15,4,"3,451.00",1337
9/5/2018,Lou's,5.98,"3,552.28",1136
9/5/2018,Tylers,7.89,"5,046.12",1173
9/6/2018,8:15,4.23,"3,168.99",1192
9/6/2018,Post Office,8.12,281.52,36
9/6/2018,ETC,6.9,"8,263.74",2555
9/6/2018,Passport,6.79,"4,878.85",1641
9/6/2018,Lou's,6.02,"2,531.36",799
9/6/2018,Cellar,15.65,"2,636.57",636
9/6/2018,Tylers,7.66,"4,727.27",1103
9/6/2018,Dean's Den,5.93,503.77,167
9/7/2018,Cellar,14.75,"2,988.13",717
9/7/2018,ETC,6.56,"5,627.82",1773
9/7/2018,Post Office,11.1,342.66,30
9/7/2018,Passport,7.4,"3,850.23",1341
9/7/2018,Lou's,6.57,"1,118.20",345
9/7/2018,Tylers,8.03,"5,001.51",1150
9/7/2018,8:15,4.18,"1,569.68",587
9/8/2018,Concessions,8.29,"8,170.00",2226
9/8/2018,Cellar,13.76,"4,435.02",1066
9/8/2018,Passport,7.48,"1,094.72",342
9/8/2018,Concessions,7.38,"5,619.00",1577
9/8/2018,ETC,7.36,"6,770.87",2095
9/8/2018,8:15,4.32,"1,112.27",397
9/9/2018,Dean's Den,6.03,597.35,205
9/9/2018,8:15,4.16,"3,164.62",1156
9/9/2018,ETC,7.32,"8,769.48",2691
9/9/2018,Tylers,8.78,"3,134.43",654
9/9/2018,Lou's,0,0,
9/9/2018,Cellar,13.97,"3,992.60",887
9/10/2018,Tylers,7.82,"5,174.11",1204
9/10/2018,8:15,4.12,"4,088.61",1525
9/10/2018,ETC,7.74,"10,492.92",3057
9/10/2018,Cellar,13.92,"2,067.89",532
9/10/2018,Passport,7.16,"4,962.63",1656
9/10/2018,Dean's Den,7.17,723.97,242
9/10/2018,Lou's,6.05,"3,528.33",1157
9/10/2018,Post Office,18.48,959.35,54
9/10/2018,Concessions,0,0,
9/11/2018,Lou's,6.35,"3,440.51",1095
9/11/2018,Dean's Den,7.39,731.05,253
9/11/2018,Post Office,10.3,234.75,23
9/11/2018,Tylers,7.49,"5,199.95",1238
9/11/2018,Cellar,17.07,"2,632.41",548
9/11/2018,Passport,7.24,"5,376.81",1773
9/11/2018,ETC,10.8,"15,403.86",4478
9/11/2018,8:15,4.26,"3,841.81",1434
9/12/2018,Tylers,7.53,"4,117.38",989
9/12/2018,Concessions,4.55,150,44
9/12/2018,8:15,4.21,"2,965.51",1127
9/12/2018,Cellar,13.93,"4,084.33",941
9/12/2018,Passport,6.91,"5,318.12",1744
9/12/2018,ETC,10.13,"13,286.17",3868
9/12/2018,Dean's Den,6.22,689.8,239
9/12/2018,Lou's,5.77,"3,299.36",1045
9/12/2018,Post Office,7.47,214.25,32
9/13/2018,Dean's Den,6.09,419.77,143
9/13/2018,Post Office,7.83,185.68,22
9/13/2018,Tylers,8.27,"2,766.33",672
9/13/2018,8:15,4.11,"1,415.89",542
9/13/2018,ETC,7.94,"5,882.85",1692
9/13/2018,Passport,8.37,"2,153.57",732
9/14/2018,ETC,7.52,"4,803.13",1348
9/14/2018,Passport,7.8,"1,954.56",685
9/14/2018,Tylers,7.81,"2,442.75",571
9/14/2018,8:15,3.92,962.17,358
9/14/2018,Post Office,9.85,255.37,27
9/15/2018,8:15,4.36,"1,399.21",523
9/15/2018,ETC,7.08,"5,144.94",1474
9/16/2018,Cellar,14.22,"3,904.77",972
9/16/2018,ETC,7.06,"6,656.28",1925
9/16/2018,Dean's Den,5.98,388.79,131
9/16/2018,8:15,4.08,"3,024.19",1115
9/16/2018,Tylers,9.01,"2,850.63",611
9/17/2018,Post Office,8.74,260.09,29
9/17/2018,Tylers,7.63,"4,130.27",992
9/17/2018,8:15,4.2,"3,141.59",1181
9/17/2018,Lou's,5.98,"3,021.56",956
9/17/2018,Cellar,13.97,"1,796.72",468
9/17/2018,Passport,7.16,"4,514.91",1514
9/17/2018,ETC,7.42,"7,198.65",2092
9/17/2018,Dean's Den,6.36,477.09,157
9/18/2018,Cellar,14.83,"2,856.95",629
9/18/2018,Passport,7.56,"5,597.17",1885
9/18/2018,ETC,6.81,"8,617.50",2566
9/18/2018,Dean's Den,4.87,462.33,159
9/18/2018,Post Office,8.65,241.5,32
9/18/2018,Lou's,6.17,"3,764.97",1243
9/18/2018,Tylers,7.5,"5,069.85",1246
9/18/2018,8:15,4.27,"4,504.36",1688
9/19/2018,Post Office,8.53,296.38,39
9/19/2018,ETC,6.8,"7,960.88",2422
9/19/2018,Passport,7.36,"5,558.43",1875
9/19/2018,8:15,4.1,"4,555.63",1724
9/19/2018,Lou's,5.78,"3,699.79",1212
9/19/2018,Cellar,15.86,"3,649.05",773
9/19/2018,Tylers,7.71,"5,187.47",1220
9/19/2018,Dean's Den,6.14,546.5,185
9/20/2018,Dean's Den,5.5,665.08,230
9/20/2018,Post Office,18.9,434.65,26
9/20/2018,Passport,7.21,"5,236.94",1739
9/20/2018,ETC,6.78,"8,179.66",2534
9/20/2018,Lou's,6.14,"2,984.71",966
9/20/2018,Cellar,14.97,"2,635.25",670
9/20/2018,Tylers,7.53,"5,165.18",1218
9/20/2018,8:15,4.13,"3,407.52",1273
9/21/2018,8:15,4.14,"1,783.09",685
9/21/2018,Lou's,5.98,"1,000.99",313
9/21/2018,Passport,7.76,"4,524.35",1573
9/21/2018,Cellar,17.06,"2,812.39",633
9/21/2018,Tylers,7.74,"4,242.83",1024
9/21/2018,Post Office,6.81,203.18,33
9/21/2018,ETC,6.77,"6,141.97",1885
9/22/2018,8:15,4.28,"1,144.55",419
9/22/2018,Passport,7.8,"1,335.61",441
9/22/2018,ETC,7.17,"5,807.04",1719
9/22/2018,Cellar,14.77,"3,838.72",983
9/23/2018,Tylers,8.71,"3,063.59",676
9/23/2018,8:15,4.25,"3,964.88",1473
9/23/2018,Concessions,5.72,349,112
9/23/2018,Cellar,14.33,"3,514.98",855
9/23/2018,ETC,7.66,"8,488.28",2678
9/23/2018,Dean's Den,6.22,609.28,218
9/23/2018,Lou's,0,0,
9/24/2018,Lou's,5.81,"3,628.78",1209
9/24/2018,Dean's Den,7.02,863.28,288
9/24/2018,Post Office,7.37,262.41,39
9/24/2018,Tylers,7.49,"5,137.93",1241
9/24/2018,Passport,7.31,"5,603.95",1860
9/24/2018,Cellar,14.51,"1,867.96",505
9/24/2018,8:15,4.18,"4,890.79",1824
9/24/2018,ETC,6.71,"8,977.58",2798
9/25/2018,Passport,7.21,"5,725.09",1945
9/25/2018,ETC,6.66,"9,052.61",2820
9/25/2018,Tylers,7.67,"5,314.18",1277
9/25/2018,8:15,4.16,"4,916.08",1855
9/25/2018,Cellar,16.38,"2,608.09",601
9/25/2018,Dean's Den,6.62,906.32,299
9/25/2018,Lou's,5.77,"3,383.26",1124
9/25/2018,Post Office,13.78,423.72,32
9/26/2018,Lou's,5.6,"3,433.17",1152
9/26/2018,Post Office,10.01,319.2,33
9/26/2018,ETC,6.65,"8,929.86",2714
9/26/2018,Tylers,7.66,"5,201.65",1250
9/26/2018,Cellar,13.59,"2,733.59",569
9/26/2018,8:15,4.24,"4,922.64",1871
